original_idx,index,wav_path,ref_wav_path,prompt_text,text,wav_asr_text,wer
90,90,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17662945-common_voice_en_17662956.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17662945.wav,"At the airport, the woman threw herself into revision for college so she could experience university.","The results of the test were inconclusive, and it has not been repeated.",The results of the test were inconclusive and it has not been repeated.,0.0
91,91,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17718576-common_voice_en_17718578.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17718576.wav,"Since I've gotten a dog, the regular visits of the fox have stopped.",There was no replacement for armed forces lost in the fight.,There was no replacement for armed forces lost in the fight.,0.0
92,92,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17727889-common_voice_en_17727904.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17727889.wav,Such an oscillating dipole moment can exchange energy with an electromagnetic wave of same frequency.,The logs fell and tumbled into the clear stream.,The logs fell and tumbled into the clear stream.,0.0
94,94,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17729945-common_voice_en_17729943.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17729945.wav,"Other energy sources receive subsidies as well, often much higher.",I'm going with Clara to buy some pillows and bolsters.,I'm going with Clara to buy some pillows and bolsters.,0.0
95,95,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17729945-common_voice_en_17729944.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17729945.wav,"Other energy sources receive subsidies as well, often much higher.",The loss exposed the city to foreign attackers.,The loss exposed the city to foreign attackers.,0.0
96,96,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17736608-common_voice_en_17736610.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17736608.wav,I was told by my instructor to use a nichrome wire to burn metal solids.,"Little thieves are hanged, but great ones escape.","Little thieves are hanged, but great ones escape.",0.0
97,97,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17738848-common_voice_en_17744571.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17738848.wav,Might others within your organisation have some inkling as to their desires?,"For a long time, the city's downfall was attributed to its second sacking.","For a long time, the city's downfall was attributed to its second sacking.",0.0
98,98,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17738848-common_voice_en_19083939.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17738848.wav,Might others within your organisation have some inkling as to their desires?,It is also used as an initial ingredient in homeopathic remedies.,It is also used as an initial ingredient in homeopathic remedies.,0.0
99,99,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17781154-common_voice_en_17781153.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17781154.wav,"Darling, could you grab me some throat candy down at the local chemist?",Keep the hatch tight and the watch constant.,Keep the hatch tight and the watch constant.,0.0
100,100,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17784-common_voice_en_17785.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17784.wav,Nobody knows how much ammunition the military has in its checkpoints.,Then why should they be surprised when they see one?,Then why should they be surprised when they see one?,0.0
101,101,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17784-common_voice_en_17786.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17784.wav,Nobody knows how much ammunition the military has in its checkpoints.,The virus spread faster than wildfire.,The virus spread faster than wildfire.,0.0
102,102,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_177895-common_voice_en_177894.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_177895.wav,Several people are walking out in the spotlight.,A dog with a water pack is walking through clear green water.,A dog with a water pack is walking through clear green water.,0.0
103,103,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_177895-common_voice_en_177898.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_177895.wav,Several people are walking out in the spotlight.,A man is taking a look at the food products.,A man is taking a look at the food products.,0.0
104,104,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17817002-common_voice_en_17817003.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17817002.wav,"Two hundred years after founding, the town got the right to mint its own coin.","For a long time, the city's downfall was attributed to its second sacking.","For a long time, the city's downfall was attributed to its second sacking.",0.0
105,105,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17817002-common_voice_en_17817005.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17817002.wav,"Two hundred years after founding, the town got the right to mint its own coin.",The famous Mona Lisa painting was painted by Leonardo Da Vinci.,The famous Mona Lisa painting was painted by Leonardo da Vinci.,0.0
106,106,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17830764-common_voice_en_17830762.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17830764.wav,Fortunately its not the sole driving factor of the local economy.,Are they twins or just normal siblings?,Are they twins or just normal siblings?,0.0
107,107,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17830764-common_voice_en_17830783.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17830764.wav,Fortunately its not the sole driving factor of the local economy.,"Today, people in the city are very thankful for this fact.","Today, people in the city are very thankful for this fact.",0.0
108,108,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17837104-common_voice_en_17837105.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17837104.wav,Many mountain ranges on earth are named Sierra Nevada.,The light danced across the lake.,The light danced across the lake.,0.0
109,109,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17851231-common_voice_en_17851248.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17851231.wav,The stems of the tall glasses cracked and broke.,Lush ferns grow on the lofty rocks.,Lush ferns grow on the lofty rocks.,0.0
111,111,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17854896-common_voice_en_17854894.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17854896.wav,Albert Einstein's famous equation E equals MC squared is one of the best known equations in physics.,To wish one well To wish one ill.,"to wish one well, to wish one ill,",0.0
112,112,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17854896-common_voice_en_17854897.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17854896.wav,Albert Einstein's famous equation E equals MC squared is one of the best known equations in physics.,Verify the contents of the website.,Verify the contents of the website.,0.0
114,114,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17861489-common_voice_en_17861487.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17861489.wav,A white silk jacket goes with any shoes.,Not to know how to sign one's name.,Not to know how to sign one's name.,0.0
116,116,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17874600-common_voice_en_17874602.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17874600.wav,"The rainforests are depleted, we turned the planet into a waste ground.","Without understanding the actual physics, some animals exploit total internal reflection for catching fish.","Without understanding the actual physics, some animals exploit total internal reflection for catching fish.",0.0
117,117,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17875915-common_voice_en_17875925.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17875915.wav,"An important difference is the amount of experiences, that is to say inputs.",The grass is always greener on the other side of the fence.,The grass is always greener on the other side of the fence.,0.0
118,118,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17879420-common_voice_en_17879418.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17879420.wav,"The first concern is to patch the holes in the ship, then we can pump out the water.",Every cloud has a silver lining.,Every cloud has a silver lining.,0.0
119,119,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17879420-common_voice_en_17879438.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17879420.wav,"The first concern is to patch the holes in the ship, then we can pump out the water.",The irrigation system will be fixed within a week.,The irrigation system will be fixed within a week.,0.0
120,120,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17880926-common_voice_en_17880932.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17880926.wav,The recluse from Lithuania and his compatriot were making up stories about mermaids and fays.,A rich farm is rare in this sandy waste.,A rich farm is rare in this sandy waste.,0.0
122,122,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17893247-common_voice_en_17893246.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17893247.wav,Samuel wrote in his testament that his grandchildren should inherit all his money.,We strolled along the promenade and through the mall.,We strolled along the promenade and through the mall,0.0
123,123,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17893247-common_voice_en_17893250.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17893247.wav,Samuel wrote in his testament that his grandchildren should inherit all his money.,"For a start, we both know that I have it.","For a start, we both know that I have it.",0.0
124,124,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17899910-common_voice_en_17899909.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17899910.wav,Cats and Dogs each hate the other.,Please shut the door.,Please shut the door.,0.0
125,125,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17920116-common_voice_en_17920112.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17920116.wav,Love does much but money does all.,Appearances are deceptive.,Appearances are deceptive.,0.0
126,126,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_17986345-common_voice_en_17986347.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_17986345.wav,"They walked in from the rain, all dishevelled and steaming.","Fine, what makes you think I'd answer you truthfully?","Fine, what makes you think I'd answer you truthfully?",0.0
127,127,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_18012457-common_voice_en_18012447.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_18012457.wav,"The music, while technically a waltz, sounded more like a drunken tuba player falling into the orchestra's percussion section.",One of the world's biggest problems is the growth of the human population.,One of the world's biggest problems is the growth of the human population.,0.0
